lemma,feature,operation,metric,d_pronoun,d_compound,delta
one_another,it,delete_feature,dice,0.5698243564451957,0.5157992163043814,0.054025140140814276
one_another,it,delete_feature,hamming,0.20580264626175673,0.16993464052287582,0.03586800573888091
one_another,it,delete_feature,idf_jaccard,0.9188259494131803,0.8727261979234067,0.04609975148977363
one_another,it,reverse_polarity,jaccard,0.7081747719505147,0.6600346230805675,0.04814014886994722
one_another,it,reverse_polarity,dice,0.5528080117764917,0.4960270932582008,0.056780918518290924
one_another,it,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,it,reverse_polarity,idf_jaccard,0.917651199810329,0.8714973927709009,0.046153807039428174
one_another,it,flip_target_cell,jaccard,0.7257846003396164,0.6854873288588901,0.04029727148072637
one_another,it,flip_target_cell,dice,0.5744796801744798,0.5251257727740861,0.04935390740039369
one_another,it,flip_target_cell,hamming,0.21032625910674688,0.17532467532467533,0.03500158378207155
one_another,it,flip_target_cell,idf_jaccard,0.9173053063219845,0.8790315247703745,0.03827378155160999
one_another,its,delete_feature,jaccard,0.722361781801456,0.6772670296559097,0.04509475214554637
one_another,its,delete_feature,dice,0.5703094084064992,0.5157992163043814,0.05451019210211783
one_another,its,delete_feature,hamming,0.20612147297943567,0.16993464052287582,0.03618683245655985
one_another,its,delete_feature,idf_jaccard,0.9189123102036101,0.8727261979234067,0.04618611228020342
one_another,its,reverse_polarity,jaccard,0.7071148755080454,0.6600346230805675,0.04708025242747793
one_another,its,reverse_polarity,dice,0.5514836240964646,0.4960270932582008,0.05545653083826374
one_another,its,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,its,reverse_polarity,idf_jaccard,0.918293660154661,0.8721225345631525,0.04617112559150849
one_another,its,flip_target_cell,jaccard,0.7276103836366823,0.6854873288588901,0.04212305477779221
one_another,its,flip_target_cell,dice,0.5767596377566644,0.5251257727740861,0.05163386498257827
one_another,its,flip_target_cell,hamming,0.21095977193538165,0.17532467532467533,0.035635096610706324
one_another,its,flip_target_cell,idf_jaccard,0.9207931079113094,0.880574811818821,0.04021829609248839
one_another,little,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,little,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,little,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,little,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,little,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,little,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,little,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,little,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,little,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,little,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,little,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,little,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,many,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,many,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,many,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,many,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,many,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,many,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,many,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,many,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,many,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,many,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,many,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,many,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,many_a,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,many_a,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,many_a,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,many_a,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,many_a,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,many_a,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,many_a,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,many_a,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,many_a,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,many_a,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,many_a,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,many_a,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,my,delete_feature,jaccard,0.7225102668868668,0.6772670296559097,0.045243237230957134
one_another,my,delete_feature,dice,0.5704443769929063,0.5157992163043814,0.054645160688524874
one_another,my,delete_feature,hamming,0.20612147297943567,0.16993464052287582,0.03618683245655985
one_another,my,delete_feature,idf_jaccard,0.9189921282975199,0.8727261979234067,0.046265930374113196
one_another,my,reverse_polarity,jaccard,0.7070936629504206,0.6600346230805675,0.04705903986985316
one_another,my,reverse_polarity,dice,0.5516064342399947,0.4960270932582008,0.055579340981793846
one_another,my,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,my,reverse_polarity,idf_jaccard,0.918370675781496,0.8721225345631525,0.04624814121834353
one_another,my,flip_target_cell,jaccard,0.7279188080430776,0.6854873288588901,0.04243147918418755
one_another,my,flip_target_cell,dice,0.576894517592567,0.5251257727740861,0.05176874481848093
one_another,my,flip_target_cell,hamming,0.21095977193538165,0.17532467532467533,0.035635096610706324
one_another,my,flip_target_cell,idf_jaccard,0.9211159335185064,0.880574811818821,0.04054112169968538
one_another,no,delete_feature,jaccard,0.7228114730155731,0.6752538804348015,0.047557592580771635
one_another,no,delete_feature,dice,0.570798797392139,0.5134747232249302,0.05732407416720886
one_another,no,delete_feature,hamming,0.2064402996971146,0.16830065359477123,0.03813964610234338
one_another,no,delete_feature,idf_jaccard,0.919285147531665,0.8712311735108583,0.04805397402080669
one_another,no,reverse_polarity,jaccard,0.7063192992561306,0.6644188246727281,0.041900474583402514
one_another,no,reverse_polarity,dice,0.5506168766202588,0.501193529471285,0.049423347148973784
one_another,no,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,no,reverse_polarity,idf_jaccard,0.9179533600960701,0.8703479023626284,0.047605457733441714
one_another,no,flip_target_cell,jaccard,0.7292914557801984,0.6771171421350448,0.05217431364515357
one_another,no,flip_target_cell,dice,0.578584642020693,0.5153890467713023,0.06319559524939078
one_another,no,flip_target_cell,hamming,0.21159328476401645,0.17207792207792208,0.039515362686094374
one_another,no,flip_target_cell,idf_jaccard,0.9234039687702936,0.8651993621582093,0.058204606612084375
one_another,no_one,delete_feature,jaccard,0.7228114730155731,0.6766446967967347,0.04616677621883847
one_another,no_one,delete_feature,dice,0.570798797392139,0.5151393369680315,0.05565946042410752
one_another,no_one,delete_feature,hamming,0.2064402996971146,0.16952614379084968,0.03691415590626493
one_another,no_one,delete_feature,idf_jaccard,0.919285147531665,0.8718598797109482,0.047425267820716765
one_another,no_one,reverse_polarity,jaccard,0.7063192992561306,0.6610467688295554,0.0452725304265752
one_another,no_one,reverse_polarity,dice,0.5506168766202588,0.4970954693265769,0.05352140729368193
one_another,no_one,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,no_one,reverse_polarity,idf_jaccard,0.9189608121065297,0.8715824632744149,0.04737834883211478
one_another,no_one,flip_target_cell,jaccard,0.7292914557801984,0.6832521736632087,0.04603928211698971
one_another,no_one,flip_target_cell,dice,0.578584642020693,0.5227672822080484,0.055817359812644685
one_another,no_one,flip_target_cell,hamming,0.21159328476401645,0.174512987012987,0.037080297751029445
one_another,no_one,flip_target_cell,idf_jaccard,0.9253889991946226,0.8764903854229784,0.04889861377164417
one_another,one,delete_feature,jaccard,0.7160086863016198,0.6754657822712644,0.04054290403035543
one_another,one,delete_feature,dice,0.5627158052034411,0.5133423610055112,0.04937344419792988
one_another,one,delete_feature,hamming,0.1999043519846963,0.16503267973856206,0.034871672246134244
one_another,one,delete_feature,idf_jaccard,0.91469222970836,0.8801509182924193,0.034541311415940634
one_another,one,reverse_polarity,jaccard,0.7228114730155731,0.6815181088489393,0.04129336416663387
one_another,one,reverse_polarity,dice,0.570798797392139,0.5203296581605572,0.050469139231581805
one_another,one,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,one,reverse_polarity,idf_jaccard,0.9148250517495872,0.8802750132200703,0.03455003852951688
one_another,one,flip_target_cell,jaccard,0.7160086863016198,0.6778924551507237,0.03811623115089613
one_another,one,flip_target_cell,dice,0.5627158052034411,0.5159672984922148,0.04674850671122632
one_another,one,flip_target_cell,hamming,0.19860627177700346,0.16558441558441558,0.03302185619258788
one_another,one,flip_target_cell,idf_jaccard,0.91469222970836,0.8820563184518071,0.03263591125655285
one_another,one_s,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,one_s,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,one_s,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,one_s,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,one_s,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,one_s,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,one_s,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,one_s,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,one_s,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,one_s,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,one_s,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,one_s,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,other,delete_feature,jaccard,0.7160086863016198,0.6686044317566631,0.04740425454495678
one_another,other,delete_feature,dice,0.5627158052034411,0.5060973366185764,0.056618468584864745
one_another,other,delete_feature,hamming,0.1999043519846963,0.1633986928104575,0.036505659174238814
one_another,other,delete_feature,idf_jaccard,0.9120789087889074,0.8617549936579879,0.050323915130919494
one_another,other,reverse_polarity,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,other,reverse_polarity,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,other,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,other,reverse_polarity,idf_jaccard,0.9120789087889074,0.861754993657988,0.05032391513091938
one_another,other,flip_target_cell,jaccard,0.7160086863016198,0.6686044317566631,0.04740425454495678
one_another,other,flip_target_cell,dice,0.5627158052034411,0.5060973366185764,0.056618468584864745
one_another,other,flip_target_cell,hamming,0.19860627177700346,0.16233766233766234,0.036268609439341126
one_another,other,flip_target_cell,idf_jaccard,0.9120789087889074,0.861754993657988,0.05032391513091938
one_another,our,delete_feature,jaccard,0.7223837289374516,0.6772670296559097,0.04511669928154194
one_another,our,delete_feature,dice,0.5702850982340267,0.5157992163043814,0.05448588192964532
one_another,our,delete_feature,hamming,0.20596205962059622,0.16993464052287582,0.03602741909772039
one_another,our,delete_feature,idf_jaccard,0.9189101429072174,0.8727261979234067,0.04618394498381073
one_another,our,reverse_polarity,jaccard,0.7074320660929562,0.6600346230805675,0.047397443012388685
one_another,our,reverse_polarity,dice,0.5520204732306963,0.4960270932582008,0.05599337997249543
one_another,our,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,our,reverse_polarity,idf_jaccard,0.9179923974281012,0.8718127455635751,0.046179651864526106
one_another,our,flip_target_cell,jaccard,0.727327598202123,0.6854873288588901,0.04184026934323293
one_another,our,flip_target_cell,dice,0.5761649749668796,0.5251257727740861,0.051039202192793454
one_another,our,flip_target_cell,hamming,0.21064301552106426,0.17532467532467533,0.035318340196388937
one_another,our,flip_target_cell,idf_jaccard,0.9195928819550977,0.8796768782632666,0.039916003691831126
one_another,ours,delete_feature,jaccard,0.7224519057198484,0.6772670296559097,0.04518487606393873
one_another,ours,delete_feature,dice,0.5703882827666652,0.5157992163043814,0.054589066462283786
one_another,ours,delete_feature,hamming,0.20612147297943567,0.16993464052287582,0.03618683245655985
one_another,ours,delete_feature,idf_jaccard,0.9189085413285893,0.8727261979234067,0.04618234340518268
one_another,ours,reverse_polarity,jaccard,0.7070543047395851,0.6600346230805675,0.0470196816590176
one_another,ours,reverse_polarity,dice,0.5514549736240874,0.4960270932582008,0.05542788036588653
one_another,ours,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,ours,reverse_polarity,idf_jaccard,0.9182887302523781,0.8721225345631525,0.04616619568922564
one_another,ours,flip_target_cell,jaccard,0.7278449670121748,0.6854873288588901,0.04235763815328475
one_another,ours,flip_target_cell,dice,0.5769392684240998,0.5251257727740861,0.0518134956500137
one_another,ours,flip_target_cell,hamming,0.21095977193538165,0.17532467532467533,0.035635096610706324
one_another,ours,flip_target_cell,idf_jaccard,0.9208961319268958,0.880574811818821,0.040321320108074765
one_another,self,delete_feature,jaccard,0.7206891074942283,0.6772670296559097,0.04342207783831864
one_another,self,delete_feature,dice,0.5685529756757818,0.5157992163043814,0.052753759371400366
one_another,self,delete_feature,hamming,0.2050055794675594,0.16993464052287582,0.03507093894468358
one_another,self,delete_feature,idf_jaccard,0.9180990986998422,0.8727261979234067,0.04537290077643552
one_another,self,reverse_polarity,jaccard,0.709766894632872,0.6600346230805675,0.04973227155230453
one_another,self,reverse_polarity,dice,0.5542617015975948,0.4960270932582008,0.05823460833939398
one_another,self,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,self,reverse_polarity,idf_jaccard,0.9157654880280263,0.8698294578853811,0.045936030142645135
one_another,self,flip_target_cell,jaccard,0.7216712748937912,0.6854873288588901,0.03618394603490116
one_another,self,flip_target_cell,dice,0.570546020922104,0.5251257727740861,0.04542024814801793
one_another,self,flip_target_cell,hamming,0.20874247703515994,0.17532467532467533,0.03341780171048461
one_another,self,flip_target_cell,idf_jaccard,0.9125058615307073,0.8771744163977886,0.03533144513291875
one_another,some,delete_feature,jaccard,0.7228114730155731,0.6748888456891033,0.04792262732646979
one_another,some,delete_feature,dice,0.570798797392139,0.5131733025667934,0.057625494825345625
one_another,some,delete_feature,hamming,0.2064402996971146,0.16830065359477125,0.038139646102343355
one_another,some,delete_feature,idf_jaccard,0.919285147531665,0.8709121863824587,0.048372961149206306
one_another,some,reverse_polarity,jaccard,0.7063192992561306,0.6645490981542531,0.04177020110187746
one_another,some,reverse_polarity,dice,0.5506168766202588,0.5011282824833424,0.04948859413691642
one_another,some,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,some,reverse_polarity,idf_jaccard,0.9179533600960701,0.8700610818874944,0.04789227820857567
one_another,some,flip_target_cell,jaccard,0.7292914557801984,0.6762855518939552,0.053005903886243155
one_another,some,flip_target_cell,dice,0.578584642020693,0.5148810175293309,0.06370362449136213
one_another,some,flip_target_cell,hamming,0.21159328476401645,0.17207792207792208,0.039515362686094374
one_another,some,flip_target_cell,idf_jaccard,0.9234039687702936,0.8638012734353042,0.05960269533498941
one_another,their,delete_feature,jaccard,0.7223294248967943,0.6772670296559097,0.04506239524088462
one_another,their,delete_feature,dice,0.5701852064880596,0.5157992163043814,0.05438599018367818
one_another,their,delete_feature,hamming,0.2058026462617567,0.16993464052287582,0.03586800573888088
one_another,their,delete_feature,idf_jaccard,0.9189552060930455,0.8727261979234067,0.04622900816963882
one_another,their,reverse_polarity,jaccard,0.7077941251317171,0.6600346230805675,0.04775950205114965
one_another,their,reverse_polarity,dice,0.5525461317999074,0.4960270932582008,0.05651903854170659
one_another,their,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,their,reverse_polarity,idf_jaccard,0.917746483313692,0.8714973927709009,0.04624909054279114
one_another,their,flip_target_cell,jaccard,0.7268520797486399,0.6854873288588901,0.04136475088974978
one_another,their,flip_target_cell,dice,0.5754366948503548,0.5251257727740861,0.05031092207626864
one_another,their,flip_target_cell,hamming,0.2103262591067469,0.17532467532467533,0.03500158378207158
one_another,their,flip_target_cell,idf_jaccard,0.9186367175548398,0.8790315247703745,0.03960519278446528
one_another,theirs,delete_feature,jaccard,0.7224951569476946,0.6772670296559097,0.045228127291784936
one_another,theirs,delete_feature,dice,0.5704253072766124,0.5157992163043814,0.054626090972231034
one_another,theirs,delete_feature,hamming,0.20612147297943567,0.16993464052287582,0.03618683245655985
one_another,theirs,delete_feature,idf_jaccard,0.918986913821223,0.8727261979234067,0.04626071589781633
one_another,theirs,reverse_polarity,jaccard,0.7070328819975008,0.6600346230805675,0.04699825891693332
one_another,theirs,reverse_polarity,dice,0.5514544716897579,0.4960270932582008,0.055427378431557095
one_another,theirs,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,theirs,reverse_polarity,idf_jaccard,0.9183657108551961,0.8721225345631525,0.046243176292043664
one_another,theirs,flip_target_cell,jaccard,0.7279499843074686,0.6854873288588901,0.042462655448578523
one_another,theirs,flip_target_cell,dice,0.577010668435524,0.5251257727740861,0.051884895661437835
one_another,theirs,flip_target_cell,hamming,0.21095977193538165,0.17532467532467533,0.035635096610706324
one_another,theirs,flip_target_cell,idf_jaccard,0.921081543285952,0.880574811818821,0.04050673146713102
one_another,them,delete_feature,jaccard,0.7219543694838398,0.6772670296559097,0.04468733982793016
one_another,them,delete_feature,dice,0.5698620221801682,0.5157992163043814,0.054062805875786824
one_another,them,delete_feature,hamming,0.20580264626175673,0.16993464052287582,0.03586800573888091
one_another,them,delete_feature,idf_jaccard,0.9186551418504492,0.8727261979234067,0.0459289439270425
one_another,them,reverse_polarity,jaccard,0.7078874849508343,0.6600346230805675,0.04785286187026683
one_another,them,reverse_polarity,dice,0.5523605531683532,0.4960270932582008,0.05633345991015237
one_another,them,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,them,reverse_polarity,idf_jaccard,0.9174743588777152,0.8714973927709008,0.045976966106814454
one_another,them,flip_target_cell,jaccard,0.72603371595708,0.6854873288588901,0.04054638709818992
one_another,them,flip_target_cell,dice,0.5750041213670017,0.5251257727740861,0.04987834859291562
one_another,them,flip_target_cell,hamming,0.21032625910674688,0.17532467532467533,0.03500158378207155
one_another,them,flip_target_cell,idf_jaccard,0.917392308840392,0.8790315247703745,0.03836078407001753
one_another,they,delete_feature,jaccard,0.7224619331923491,0.6772670296559097,0.0451949035364394
one_another,they,delete_feature,dice,0.5703663462591171,0.5157992163043814,0.05456712995473567
one_another,they,delete_feature,hamming,0.20612147297943567,0.16993464052287582,0.03618683245655985
one_another,they,delete_feature,idf_jaccard,0.9190165361526922,0.8727261979234067,0.04629033822928552
one_another,they,reverse_polarity,jaccard,0.7072393711004642,0.6600346230805675,0.047204748019896714
one_another,they,reverse_polarity,dice,0.5517550880023726,0.4960270932582008,0.05572799474417178
one_another,they,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,they,reverse_polarity,idf_jaccard,0.9184017542987939,0.8721225345631526,0.04627921973564131
one_another,they,flip_target_cell,jaccard,0.7276753363527824,0.6854873288588901,0.04218800749389229
one_another,they,flip_target_cell,dice,0.5765936017021266,0.5251257727740861,0.05146782892804047
one_another,they,flip_target_cell,hamming,0.21095977193538165,0.17532467532467533,0.035635096610706324
one_another,they,flip_target_cell,idf_jaccard,0.9205139701479526,0.880574811818821,0.03993915832913153
one_another,thing,delete_feature,jaccard,0.7228114730155731,0.675121528168303,0.04768994484727018
one_another,thing,delete_feature,dice,0.570798797392139,0.5134201846606439,0.05737861273149514
one_another,thing,delete_feature,hamming,0.2064402996971146,0.16830065359477125,0.038139646102343355
one_another,thing,delete_feature,idf_jaccard,0.919285147531665,0.8712101264155969,0.048075021116068095
one_another,thing,reverse_polarity,jaccard,0.7063192992561306,0.6641011770765461,0.04221812217958443
one_another,thing,reverse_polarity,dice,0.5506168766202588,0.5005839285935205,0.0500329480267383
one_another,thing,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,thing,reverse_polarity,idf_jaccard,0.9179533600960701,0.8703162632370283,0.04763709685904183
one_another,thing,flip_target_cell,jaccard,0.7292914557801984,0.6771874487154494,0.052104007064748936
one_another,thing,flip_target_cell,dice,0.578584642020693,0.515902241675555,0.06268240034513806
one_another,thing,flip_target_cell,hamming,0.21159328476401645,0.17207792207792208,0.039515362686094374
one_another,thing,flip_target_cell,idf_jaccard,0.9234039687702936,0.8655609311206637,0.05784303764962995
one_another,to,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,to,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,to,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,to,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,to,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,to,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,to,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,to,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,to,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,to,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,to,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,to,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,us,delete_feature,jaccard,0.7226181357163465,0.6772670296559097,0.0453511060604368
one_another,us,delete_feature,dice,0.5705772228493496,0.5157992163043814,0.05477800654496823
one_another,us,delete_feature,hamming,0.20628088633827515,0.16993464052287582,0.03634624581539933
one_another,us,delete_feature,idf_jaccard,0.9190888595827752,0.8727261979234067,0.04636266165936853
one_another,us,reverse_polarity,jaccard,0.7067158885878775,0.6600346230805675,0.04668126550731
one_another,us,reverse_polarity,dice,0.5510685478036373,0.4960270932582008,0.05504145454543652
one_another,us,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,us,reverse_polarity,idf_jaccard,0.9187733866368071,0.872426956534984,0.046346430101823044
one_another,us,flip_target_cell,jaccard,0.7285124410214097,0.6854873288588901,0.043025112162519585
one_another,us,flip_target_cell,dice,0.5776977240606044,0.5251257727740861,0.05257195128651826
one_another,us,flip_target_cell,hamming,0.2112765283496991,0.17532467532467533,0.03595185302502377
one_another,us,flip_target_cell,idf_jaccard,0.923230675762631,0.8820790972861751,0.0411515784764559
one_another,we,delete_feature,jaccard,0.7226394905265175,0.6772670296559097,0.04537246087060787
one_another,we,delete_feature,dice,0.5705883717584709,0.5157992163043814,0.054789155454089467
one_another,we,delete_feature,hamming,0.20628088633827515,0.16993464052287582,0.03634624581539933
one_another,we,delete_feature,idf_jaccard,0.9190908401037363,0.8727261979234067,0.04636464218032965
one_another,we,reverse_polarity,jaccard,0.7067505901544053,0.6600346230805675,0.04671596707383785
one_another,we,reverse_polarity,dice,0.5511402336851281,0.4960270932582008,0.055113140426927276
one_another,we,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,we,reverse_polarity,idf_jaccard,0.9187757341510019,0.872426956534984,0.046348777616017856
one_another,we,flip_target_cell,jaccard,0.7285181065832919,0.6854873288588901,0.04303077772440178
one_another,we,flip_target_cell,dice,0.577646555716753,0.5251257727740861,0.05252078294266693
one_another,we,flip_target_cell,hamming,0.2112765283496991,0.17532467532467533,0.03595185302502377
one_another,we,flip_target_cell,idf_jaccard,0.9231506949440749,0.8820790972861751,0.041071597657899805
one_another,what,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,what,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,what,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,what,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,what,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,what,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,what,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,what,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,what,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,what,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,what,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,what,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,whatever,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,whatever,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,whatever,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,whatever,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,whatever,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,whatever,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,whatever,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,whatever,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,whatever,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,whatever,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,whatever,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,whatever,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,where,delete_feature,jaccard,0.7228114730155731,0.6756899607607293,0.047121512254843845
one_another,where,delete_feature,dice,0.570798797392139,0.5137386554810086,0.0570601419111304
one_another,where,delete_feature,hamming,0.2064402996971146,0.16830065359477123,0.03813964610234338
one_another,where,delete_feature,idf_jaccard,0.919285147531665,0.8717012744903709,0.04758387304129408
one_another,where,reverse_polarity,jaccard,0.7063192992561306,0.66500287303237,0.04131642622376053
one_another,where,reverse_polarity,dice,0.5506168766202588,0.5024983906448722,0.04811848597538659
one_another,where,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,where,reverse_polarity,idf_jaccard,0.9179533600960701,0.8708216967026625,0.047131663393407575
